itemID|demandPrediction|simulationPrice
7861|12|9.1
7862|3|1.79
7863|4|1.73
7864|0|25.7
7865|1|22.73
7866|3|57.27
7867|2|27.27
7868|1|62.63
7869|2|15.29
7870|1|22.88
7871|0|27.15
7872|1|10.11
7873|262|38.88
7874|5|8.59
7875|0|2.34
7876|12|5.69
7877|304|12.63
7878|647|31.27
7879|17|11.77
7880|0|43.62
7881|222|7.31
7882|150|10.05
7883|3|4.78
7884|305|9.35
7885|305|6.81
7886|116|28.02
7887|226|22.86
7888|794|29.92
7889|251|40.14
7890|1|10.26
7891|786|20.78
7892|755|7.43
7893|262|36.06
7894|250|4.97
7895|2|30.55
7896|767|2.02
7897|253|7.43
7898|751|3.58
7899|4|1.72
7900|384|4.82
7901|2|17.9
7902|237|5.03
7903|304|15.32
7904|219|30.55
7905|494|20.47
7906|4|8.55
7907|3|21.67
7908|0|6.58
7909|0|5.8
7910|2|7.52
7911|0|7.84
7912|0|47.21
7913|0|30.61
7914|0|152.12
7915|803|7.78
7916|5|28.64
7917|2|23.7
7918|6|3.54
7919|0|21.21
7920|4|4.62
7921|5|4.08
7922|0|21.27
7923|1|6.8
7924|7|6.11
7925|1|1.11
7926|0|10.46
7927|0|53.88
7928|0|8.63
7929|0|10.27
7930|2|17.76
7931|1|6.02
7932|0|31.36
7933|3|14.13
7934|0|15.08
7935|0|7.15
7936|0|3.61
7937|8|14.17
7938|999|2.85
7939|1|18.73
7940|11|2.76
7941|0|80.2
7942|12|65.58
7943|0|51.5
7944|8|44.22
7945|5|10.99
7946|11|2.57
7947|2|7.72
7948|0|9.4
7949|279|4.48
7950|2|12.62
7951|3|1375.51
7952|145|2.68
7953|0|47.25
7954|0|3.9
7955|572|26.88
7956|453|4.36
7957|256|26.14
7958|0|1.33
7959|5|29.67
7960|9|14.45
7961|9|31.96
7962|0|9.47
7963|2|6.9
7964|0|10.22
7965|427|9.32
7966|0|2.84
7967|0|4.41
7968|534|7.64
7969|9|8.22
7970|5|30.54
7971|2|1.93
7972|7|10.47
7973|9|46.97
7974|559|16.71
7975|1|1.61
7976|2|29.28
7977|0|49.8
7978|2|2.17
7979|1|11.11
7980|0|2.36
7981|0|8.29
7982|0|17.06
7983|726|8.45
7984|372|29.52
7985|2|1.25
7986|393|5.63
7987|0|41.81
7988|6|20.76
7989|2|3.14
7990|207|4.73
7991|0|2.67
7992|0|1.96
7993|0|11.77
7994|0|23.0
7995|0|1.54
7996|0|7.4
7997|0|1.36
7998|0|60.37
7999|1|12.16
8000|4|21.04
8001|4|3.76
8002|4|24.37
8003|478|1.4
8004|100|4.44
8005|300|1.26
8006|58|2.09
8007|0|27.74
8008|0|9.91
8009|0|4.07
8010|0|25.54
8011|22|3.43
8012|18|2.0
8013|1|47.89
8014|5|18.62
8015|379|11.47
8016|93|8.32
8017|0|12.38
8018|2|3.88
8019|1|106.39
8020|0|8.82
8021|0|12.2
8022|63|11.98
8023|0|35.96
8024|303|14.72
8025|1045|4.05
8026|2|4.09
8027|0|18.42
8028|0|39.74
8029|0|55.08
8030|0|14.06
8031|0|49.36
8032|0|13.28
8033|1|3.58
8034|7|5.57
8035|251|16.57
8036|206|7.96
8037|198|25.49
8038|4|9.1
8039|507|1.72
8040|598|21.87
8041|554|1.73
8042|605|2.36
8043|358|31.26
8044|1|1.81
8045|6|24.01
8046|1|176.79
8047|16|3.29
8048|0|4.43
8049|0|11.99
8050|0|14.45
8051|0|22.65
8052|0|3.58
8053|6|8.2
8054|16|23.25
8055|813|6.05
8056|225|2.24
8057|600|6.1
8058|2|10.47
8059|5|20.69
8060|4|42.67
8061|0|22.65
8062|26|48.04
8063|1|2.76
8064|24|2.1
8065|14|33.94
8066|18|6.04
8067|19|1.77
8068|3|1.7
8069|7|3.15
8070|4|15.35
8071|10|28.02
8072|2|57.04
8073|0|16.71
8074|10|4.39
8075|1531|2.12
8076|97|10.05
8077|523|4.78
8078|0|10.16
8079|0|3.27
8080|1|22.36
8081|2|3.26
8082|2|13.49
8083|9|36.93
8084|91|20.08
8085|49|5.44
8086|0|105.24
8087|492|3.56
8088|2|17.35
8089|0|54.69
8090|0|3.22
8091|0|6.86
8092|0|16.61
8093|0|6.48
8094|0|50.38
8095|0|124.46
8096|1011|34.62
8097|15|19.95
8098|2|21.11
8099|266|4.77
8100|100|31.97
8101|1|6.6
8102|0|20.66
8103|0|12.69
8104|0|6.49
8105|0|4.6
8106|3|23.3
8107|40|25.24
8108|20|4.91
8109|0|18.0
8110|50|37.86
8111|4|13.01
8112|0|9.58
8113|5|2.26
8114|3|16.85
8115|18|1.62
8116|1|10.51
8117|1|2.14
8118|17|9.09
8119|0|10.58
8120|310|3.0
8121|0|3.46
8122|275|2.36
8123|0|6.76
8124|0|4.35
8125|0|1.35
8126|2|6.19
8127|3|10.72
8128|664|3.74
8129|0|3.74
8130|425|39.8
8131|7|4.08
8132|3|7.12
8133|3|18.47
8134|219|27.48
8135|205|45.78
8136|240|24.3
8137|278|4.77
8138|1|7.35
8139|0|32.69
8140|0|35.06
8141|0|9.51
8142|57|6.54
8143|431|4.01
8144|1|35.54
8145|511|2.98
8146|4|22.88
8147|12|21.27
8148|0|3.0
8149|5|40.57
8150|0|21.31
8151|0|18.48
8152|5|8.83
8153|3|46.61
8154|0|10.26
8155|0|0.78
8156|3|3.98
8157|0|1.25
8158|411|14.46
8159|0|34.9
8160|0|8.62
8161|0|4.91
8162|0|22.77
8163|0|10.23
8164|0|20.65
8165|0|27.93
8166|1|6.53
8167|0|16.17
8168|0|12.53
8169|0|10.81
8170|0|29.15
8171|0|18.13
8172|1|54.0
8173|0|38.27
8174|0|8.05
8175|0|8.49
8176|0|4.47
8177|0|44.74
8178|1|5.19
8179|2|30.94
8180|0|40.02
8181|289|24.02
8182|144|59.77
8183|0|13.76
8184|0|69.56
8185|0|14.51
8186|0|36.67
8187|0|6.26
8188|46|5.66
8189|1040|9.35
8190|5|2.84
8191|47|9.4
8192|2|29.92
8193|103|11.99
8194|83|11.1
8195|1|38.14
8196|0|31.27
8197|0|1.56
8198|0|2.57
8199|931|30.27
8200|1|21.21
8201|361|3.85
8202|916|24.49
8203|4|11.58
8204|7|4.85
8205|57|2.79
8206|5|2.48
8207|0|5.78
8208|197|4.14
8209|190|14.66
8210|0|2.67
8211|1|40.67
8212|3|9.1
8213|4|3.13
8214|2|42.38
8215|3|2.35
8216|0|23.11
8217|0|4.39
8218|0|14.24
8219|880|2.78
8220|231|17.04
8221|337|9.64
8222|1|26.13
8223|2|4.51
8224|0|3.47
8225|0|3.4
8226|1|5.76
8227|355|3.05
8228|5|2.48
8229|0|19.31
8230|350|5.66
8231|1|1.46
8232|130|13.01
8233|2|22.26
8234|4|8.14
8235|24|8.56
8236|100|8.62
8237|1|8.14
8238|106|5.44
8239|0|19.8
8240|5|3.11
8241|0|20.59
8242|356|18.5
8243|366|1.19
8244|48|22.15
8245|247|1.33
8246|7|2.97
8247|0|2.26
8248|0|11.2
8249|1|23.7
8250|1|1.33
8251|18|1.15
8252|3|2.72
8253|619|7.68
8254|0|6.09
8255|2|20.96
8256|0|20.78
8257|4|21.43
8258|6|1.93
8259|0|10.61
8260|0|7.98
8261|1|11.6
8262|2|17.36
8263|1|10.12
8264|0|10.75
8265|0|23.04
8266|0|58.23
8267|0|3.29
8268|2|13.71
8269|0|8.02
8270|0|17.89
8271|0|7.21
8272|3|14.99
8273|0|16.98
8274|7|3.6
8275|0|14.81
8276|5|20.76
8277|518|3.39
8278|9|3.28
8279|310|12.26
8280|769|5.74
8281|518|4.06
8282|8|9.34
8283|7|23.2
8284|0|52.59
8285|2|10.5
8286|1|19.58
8287|0|3.43
8288|3|5.65
8289|6|3.31
8290|2|17.98
8291|302|74.49
8292|893|39.29
8293|37|93.68
8294|0|23.18
8295|21|18.08
8296|1|29.25
8297|0|23.95
8298|5|62.71
8299|4|5.49
8300|1|23.59
8301|1|50.09
8302|0|32.23
8303|0|3.54
8304|0|1.98
8305|2|14.8
8306|0|4.23
8307|1|2.6
8308|0|33.34
8309|50|31.06
8310|80|27.48
8311|120|48.59
8312|70|4.37
8313|202|3.43
8314|61|38.71
8315|150|46.37
8316|315|21.27
8317|102|2.94
8318|414|36.66
8319|1|21.24
8320|0|24.37
8321|208|10.9
8322|377|25.54
8323|33|8.97
8324|0|31.27
8325|103|2.7
8326|64|6.91
8327|10|24.01
8328|409|17.45
8329|0|24.1
8330|0|14.75
8331|800|29.92
8332|0|21.35
8333|0|14.44
8334|0|71.71
8335|0|68.91
8336|0|16.39
8337|0|10.28
8338|0|21.75
8339|0|9.64
8340|0|2.67
8341|0|32.44
8342|7|30.35
8343|7|24.95
8344|36|1.88
8345|124|0.62
8346|0|45.84
8347|559|38.79
8348|103|41.81
8349|4|24.56
8350|2|11.18
8351|53|6.56
8352|0|23.11
8353|2|8.29
8354|104|6.04
8355|1897|28.44
8356|0|8.92
8357|0|3.12
8358|0|14.05
8359|2|5.2
8360|0|5.22
8361|9|3.51
8362|1|16.27
8363|0|38.27
8364|3|38.57
8365|0|2.17
8366|0|3.8
8367|1|19.35
8368|8|3.0
8369|209|3.71
8370|40|7.32
8371|762|5.81
8372|176|11.8
8373|1|5.55
8374|83|11.63
8375|107|22.77
8376|224|3.12
8377|278|3.25
8378|407|23.68
8379|213|12.58
8380|411|16.55
8381|289|27.15
8382|760|7.68
8383|151|25.45
8384|303|4.57
8385|808|18.36
8386|417|42.22
8387|316|7.92
8388|0|20.06
8389|971|24.96
8390|448|36.17
8391|289|14.91
8392|8|34.83
8393|427|7.22
8394|895|10.9
8395|424|1.92
8396|1044|13.73
8397|557|15.41
8398|162|20.57
8399|977|5.44
8400|814|14.17
8401|828|13.3
8402|7|12.61
8403|0|4.01
8404|2|15.73
8405|0|24.84
8406|0|22.3
8407|0|6.82
8408|1|13.18
8409|1|18.44
8410|1|55.7
8411|1|29.08
8412|5|53.14
8413|2|13.54
8414|0|8.88
8415|0|19.69
8416|2|35.33
8417|0|25.64
8418|0|15.51
8419|157|33.34
8420|0|10.94
8421|4|26.1
8422|14|63.28
8423|0|8.94
8424|0|47.31
8425|74|14.24
8426|0|30.87
8427|1|13.43
8428|0|104.5
8429|0|88.32
8430|1|64.25
8431|0|28.17
8432|66|5.2
8433|10|22.5
8434|0|146.27
8435|16|15.24
8436|163|11.63
8437|0|9.03
8438|1|17.45
8439|8|83.3
8440|0|6.9
8441|0|193.42
8442|5|13.42
8443|6|5.61
8444|2|35.55
8445|0|62.56
8446|1|52.64
8447|0|26.12
8448|2|1.47
8449|0|21.25
8450|185|2.09
8451|102|3.91
8452|0|3.07
8453|4|2.6
8454|214|10.38
8455|1009|14.15
8456|1|6.09
8457|3|9.12
8458|1|2.6
8459|0|11.6
8460|2|15.32
8461|0|5.93
8462|518|18.93
8463|0|25.82
8464|0|3.06
8465|1|2.89
8466|0|7.11
8467|1|110.13
8468|0|158.52
8469|0|97.77
8470|2|10.48
8471|13|3.13
8472|0|5.93
8473|1|10.9
8474|1|29.67
8475|175|24.42
8476|0|40.97
8477|102|5.89
8478|3|7.18
8479|31|26.58
8480|2|1.56
8481|0|1.33
8482|235|4.64
8483|0|47.78
8484|0|54.31
8485|210|3.0
8486|103|13.53
8487|11|27.22
8488|614|12.37
8489|0|13.66
8490|5|5.37
8491|1053|22.76
8492|6|1.57
8493|4|1.15
8494|2|3.22
8495|1|8.46
8496|2|28.02
8497|11|26.58
8498|9|6.27
8499|2|23.15
8500|0|29.06
8501|2|16.1
8502|0|17.36
8503|0|15.14
8504|64|28.47
8505|4|16.42
8506|0|76.76
8507|0|16.71
8508|0|5.86
8509|0|6.61
8510|0|11.59
8511|0|1.62
8512|0|3.82
8513|0|25.24
8514|0|9.72
8515|0|25.8
8516|0|20.66
8517|0|3.42
8518|0|40.32
8519|0|35.8
8520|3|16.1
8521|0|3.82
8522|0|2.57
8523|1|6.6
8524|3|15.32
8525|0|24.39
8526|0|37.53
8527|0|9.99
8528|0|26.42
8529|0|34.99
8530|0|3.91
8531|1|6.19
8532|0|45.21
8533|0|29.59
8534|0|71.94
8535|0|7.16
8536|0|18.18
8537|0|1.79
8538|0|5.23
8539|1|36.53
8540|0|23.11
8541|0|7.66
8542|24|1.05
8543|2|18.59
8544|5|5.55
8545|1|26.68
8546|313|4.2
8547|210|13.32
8548|413|3.46
8549|15|6.82
8550|156|12.26
8551|3|14.1
8552|0|40.14
8553|1|4.97
8554|0|39.8
8555|53|5.5
8556|0|68.15
8557|1|82.0
8558|0|8.88
8559|0|10.38
8560|0|8.46
8561|1|3.17
8562|71|13.73
8563|0|13.26
8564|0|40.91
8565|1|5.89
8566|2|1.35
8567|2|3.9
8568|9|40.88
8569|107|22.3
8570|0|12.22
8571|339|12.63
8572|292|9.6
8573|132|40.47
8574|0|10.83
8575|106|26.24
8576|169|18.19
8577|156|37.42
8578|0|33.14
8579|0|41.42
8580|0|12.99
8581|4|4.78
8582|0|36.18
8583|1|88.8
8584|0|33.76
8585|0|181.86
8586|0|7.59
8587|0|84.86
8588|0|72.82
8589|0|34.05
8590|3|112.14
8591|0|71.91
8592|0|10.98
8593|0|124.74
8594|0|10.05
8595|4|1.73
8596|4|3.2
8597|3|1.49
8598|0|5.87
8599|245|19.55
8600|245|21.86
8601|2|26.24
8602|0|8.22
8603|0|5.92
8604|2|22.39
8605|403|7.11
8606|904|4.69
8607|1110|1.13
8608|315|21.04
8609|1|20.47
8610|0|18.27
8611|202|5.55
8612|502|16.56
8613|1004|4.69
8614|654|1.79
8615|504|6.69
8616|202|4.91
8617|251|4.73
8618|52|6.3
8619|504|11.04
8620|500|1.57
8621|0|26.55
8622|3|37.0
8623|0|31.75
8624|0|7.52
8625|0|20.95
8626|3|3.14
8627|3|9.18
8628|3|15.07
8629|4|27.34
8630|7|7.99
8631|6|9.12
8632|202|31.06
8633|409|4.09
8634|4|67.17
8635|358|39.98
8636|237|28.64
8637|356|26.13
8638|0|13.62
8639|3|3.23
8640|3|6.27
8641|1|1.98
8642|0|36.69
8643|2|1.52
8644|55|98.85
8645|1|68.6
8646|23|94.05
8647|57|55.83
8648|332|11.4
8649|0|10.37
8650|204|2.91
8651|110|20.0
8652|17|7.6
8653|6|1.55
8654|0|2.08
8655|435|20.61
8656|754|2.06
8657|0|13.16
8658|0|8.92
8659|0|21.04
8660|20|5.22
8661|7|23.35
8662|89|7.9
8663|2|5.37
8664|106|2.04
8665|101|2.69
8666|111|0.86
8667|64|16.18
8668|3|19.32
8669|0|10.47
8670|18|1.57
8671|1|46.5
8672|13|4.42
8673|7|1.42
8674|3|12.4
8675|4|2.26
8676|219|12.22
8677|2|10.6
8678|0|72.82
8679|0|16.41
8680|254|36.99
8681|495|26.38
8682|99|23.7
8683|5|2.91
8684|0|16.17
8685|0|6.95
8686|0|19.07
8687|0|17.46
8688|0|21.75
8689|0|44.57
8690|0|12.62
8691|0|4.74
8692|0|4.43
8693|504|2.8
8694|0|13.32
8695|0|6.69
8696|158|26.37
8697|251|54.7
8698|48|78.02
8699|55|114.04
8700|2|46.37
8701|812|10.52
8702|735|1.18
8703|0|6.89
8704|0|7.71
8705|0|8.54
8706|0|20.76
8707|0|23.83
8708|0|4.18
8709|0|11.9
8710|0|4.99
8711|0|911.04
8712|0|824.23
8713|0|1326.76
8714|0|22.82
8715|0|175.08
8716|25|365.24
8717|4|5.69
8718|0|226.87
8719|0|55.0
8720|0|91.71
8721|0|5.88
8722|0|44.04
8723|1|38.43
8724|1|45.02
8725|0|7199.79
8726|0|868.22
8727|0|103.38
8728|3|61.19
8729|0|7.54
8730|1|48.22
8731|4|7.12
8732|13|3.14
8733|0|533.37
8734|0|15.63
8735|1|77.94
8736|0|148.15
8737|42|15.83
8738|0|4.18
8739|0|938.83
8740|0|22.22
8741|0|134.07
8742|0|49.16
8743|0|15.31
8744|0|18.22
8745|0|29.68
8746|0|18.22
8747|1|15.91
8748|1|58.64
8749|1|380.06
8750|0|7.37
8751|37|13.1
8752|2|19.85
8753|0|17.11
8754|0|5609.66
8755|0|2299.97
8756|0|1429.62
8757|0|510.14
8758|0|141.65
8759|0|327.81
8760|0|377.73
8761|14|304.83
8762|0|36.45
8763|0|43.21
8764|0|3269.89
8765|0|184.39
8766|0|69.9
8767|0|67.2
8768|0|14.74
8769|0|1666.74
8770|2|89.94
8771|0|264.49
8772|0|93.63
8773|0|94.4
8774|131|41.86
8775|0|411.32
8776|0|65.11
8777|0|104.96
8778|0|2064.44
8779|0|12.7
8780|0|10.53
8781|2|46.57
8782|1|37.6
8783|1|47.52
8784|0|4100.53
8785|0|167.52
8786|0|1348.13
8787|0|348.1
8788|0|6725.68
8789|0|4.98
8790|1|62.52
8791|0|411.32
8792|0|288.25
8793|0|35.92
8794|0|33.08
8795|0|118.42
8796|0|46.65
8797|0|41.45
8798|5|1415.48
8799|0|181.4
8800|0|722.42
8801|0|113.21
8802|0|1603.12
8803|0|33.34
8804|18|24.17
8805|3|280.97
8806|0|39.33
8807|2|18.42
8808|0|196.92
8809|0|205.65
8810|45|456.64
8811|0|793.8
8812|4|150.43
8813|0|116.81
8814|0|34.03
8815|2|29.87
8816|0|34.42
8817|2|41.59
8818|1|8.72
8819|5|18.91
8820|26|16.39
8821|0|103.41
8822|3|72.84
8823|2|27.68
8824|0|11.49
8825|0|9.41
8826|0|49.39
8827|0|102.99
8828|0|259.49
8829|0|37.85
8830|0|43.83
8831|1|66.26
8832|1|60.65
8833|0|524.57
8834|0|464.88
8835|0|1154.56
8836|0|680.79
8837|0|2000.05
8838|0|3877.88
8839|0|1559.33
8840|0|803.56
8841|0|1017.84
8842|0|1460.01
8843|0|1156.47
8844|0|328.62
8845|0|142.38
8846|8|2402.26
8847|0|410.57
8848|0|523.06
8849|1|2164.84
8850|96|119.92
8851|29|394.67
8852|0|4.15
8853|3|62.71
8854|1|30.67
8855|2|65.54
8856|0|61.79
8857|0|823.2
8858|0|209.86
8859|0|1506.05
8860|0|271.24
8861|0|688.22
8862|1|12.69
8863|1|18.47
8864|0|42.12
8865|0|3222.74
8866|1|780.44
8867|4|2.6
8868|2|43.46
8869|0|4.3
8870|0|10.5
8871|32|41.23
8872|27|187.3
8873|1|11.82
8874|1|4662.06
8875|0|15.64
8876|0|75.57
8877|20|158.98
8878|0|38.21
8879|0|1018.07
8880|0|35.8
8881|0|35.4
8882|0|873.76
8883|10|194.02
8884|0|1.64
8885|0|104.13
8886|0|248.75
8887|0|1140.96
8888|0|50.24
8889|0|60.0
8890|40|11.42
8891|0|136.36
8892|4|4.92
8893|0|66.97
8894|5|13.68
8895|1|50.02
8896|0|148.12
8897|0|66.19
8898|0|283.9
8899|0|936.77
8900|55|285.39
8901|1|46.45
8902|10|90.52
8903|0|312.54
8904|0|92.51
8905|0|33.34
8906|0|429.49
8907|0|58.23
8908|9|299.0
8909|1|26.34
8910|1|7.16
8911|31|7.89
8912|0|153.36
8913|0|386.05
8914|0|558.71
8915|0|466.5
8916|0|74.14
8917|0|36.5
8918|0|36.48
8919|0|225.2
8920|0|33.75
8921|0|72.0
8922|1|118.92
8923|0|94.34
8924|0|233.74
8925|0|12.47
8926|0|21.65
8927|0|19.73
8928|0|68.36
8929|0|16.05
8930|0|15.44
8931|0|6.24
8932|0|31.73
8933|0|22.22
8934|0|22.91
8935|0|19.69
8936|0|62.18
8937|0|193.18
8938|0|2344.55
8939|0|2489.71
8940|0|11.79
8941|0|593.04
8942|0|323.7
8943|0|504.07
8944|0|170.01
8945|0|760.77
8946|0|990.18
8947|0|242.58
8948|0|113.56
8949|0|135.48
8950|0|73.15
8951|0|867.82
8952|0|870.38
8953|0|2002.01
8954|0|1921.94
8955|0|1006.18
8956|34|337.36
8957|0|171.48
8958|0|105.78
8959|5|5410.84
8960|3|1638.99
8961|0|27.8
8962|0|73.64
8963|0|141.13
8964|0|32.38
8965|0|13.33
8966|0|9.38
8967|0|5.22
8968|0|7.49
8969|0|135.48
8970|0|124.2
8971|0|194.75
8972|0|203.15
8973|0|1064.52
8974|1|399.31
8975|22|60.86
8976|0|7.38
8977|0|22.49
8978|10|708.44
8979|0|7.92
8980|1|222.61
8981|0|564.06
8982|2|119.96
8983|1|52.58
8984|0|671.28
8985|1|230.72
8986|0|124.26
8987|1|128.5
8988|1|51.04
8989|0|3.54
8990|1|109.61
8991|5|31.85
8992|0|26.38
8993|0|53.77
8994|0|133.71
8995|0|6535.49
8996|1|3.98
8997|0|362.51
8998|0|28.86
8999|0|122.6
9000|0|386.54
9001|0|409.55
9002|0|107.07
9003|0|11.48
9004|0|125.34
9005|1|119.55
9006|0|21.43
9007|1|1848.87
9008|0|766.66
9009|0|739.94
9010|0|29.23
9011|1|8.4
9012|3|45.12
9013|0|50.23
9014|3|25.03
9015|0|27.29
9016|2|208.06
9017|11|160.55
9018|8|50.84
9019|1|7.12
9020|2|90.36
9021|2|69.56
9022|0|4267.12
9023|0|2772.51
9024|0|6671.46
9025|0|20.19
9026|1|11.13
9027|1|2407.77
9028|42|419.78
9029|36|28.92
9030|43|37.94
9031|0|47.79
9032|0|1363.15
9033|0|880.89
9034|0|19.5
9035|1|54.34
9036|0|90.61
9037|0|82.04
9038|0|176.21
9039|0|107.08
9040|1|18.51
9041|0|79.3
9042|0|33.25
9043|2|89.2
9044|0|46.0
9045|0|64.68
9046|0|249.81
9047|2|3561.64
9048|0|30.16
9049|0|224.87
9050|0|36.92
9051|0|294.99
9052|1|69.55
9053|0|84.79
9054|0|214.57
9055|0|5639.95
9056|0|913.51
9057|0|169.36
9058|20|98.19
9059|1|93.26
9060|1|24.97
9061|13|20.12
9062|5|112.19
9063|16|68.31
9064|19|59.75
9065|5|243.15
9066|0|23.78
9067|0|139.88
9068|4|113.61
9069|0|27.06
9070|0|53.88
9071|0|13.56
9072|0|177.33
9073|0|112.05
9074|4|151.39
9075|2|15.71
9076|55|155.69
9077|2|273.05
9078|0|883.91
9079|0|42.78
9080|5|34.16
9081|0|40.42
9082|0|144.28
9083|0|63.74
9084|5|26.08
9085|0|41.59
9086|0|24.37
9087|2|10.52
9088|15|119.52
9089|0|81.47
9090|0|3.56
9091|0|13.78
9092|1|41.98
9093|0|312.0
9094|0|54.11
9095|1|320.16
9096|0|491.64
9097|0|432.4
9098|0|214.57
9099|0|65.65
9100|0|255.77
9101|0|115.15
9102|0|51.15
9103|1|295.8
9104|0|52.6
9105|0|69.21
9106|0|97.15
9107|1|754.38
9108|3|69.8
9109|3|15.26
9110|0|18.12
9111|3|42.5
9112|0|2905.35
9113|0|2097.3
9114|0|132.65
9115|0|2294.73
9116|0|186.09
9117|0|1849.86
9118|0|491.2
9119|0|141.49
9120|0|145.84
9121|8|386.02
9122|0|271.59
9123|0|788.16
9124|1|3145.51
9125|0|171.26
9126|0|126.04
9127|0|146.12
9128|0|87.71
9129|1|14.63
9130|0|113.25
9131|0|373.87
9132|24|583.99
9133|8|312.31
9134|1|73.98
9135|0|366.68
9136|0|73.41
9137|0|168.91
9138|2|509.91
9139|1|78.01
9140|1|28.74
9141|0|53.51
9142|0|557.26
9143|0|16.96
9144|0|100.47
9145|0|128.67
9146|0|444.61
9147|1|5.64
9148|0|573.26
9149|1|22.97
9150|1|25.07
9151|0|121.36
9152|0|187.98
9153|0|555.31
9154|0|39.67
9155|0|102.25
9156|0|66.01
9157|0|22.95
9158|3|16.12
9159|0|509.44
9160|0|18.55
9161|0|4.55
9162|1|27.92
9163|2|29.5
9164|0|39.25
9165|0|140.58
9166|1|31.71
9167|0|42.46
9168|0|75.68
9169|0|2124.11
9170|0|543.4
9171|0|2324.23
9172|0|1126.62
9173|0|477.46
9174|0|77.38
9175|0|113.05
9176|0|155.66
9177|1|100.04
9178|0|137.68
9179|0|195.88
9180|0|246.04
9181|0|28.6
9182|0|539.68
9183|0|184.12
9184|0|269.6
9185|0|556.53
9186|0|70.06
9187|0|113.95
9188|0|3515.09
9189|7|264.11
9190|0|337.68
9191|0|185.2
9192|39|789.6
9193|0|7032.0
9194|0|814.24
9195|25|21.14
9196|2|11.82
9197|3|8.09
9198|0|90.36
9199|0|4.7
9200|5|29.08
9201|24|4.61
9202|1|12.39
9203|1|89.94
9204|6|13.67
9205|0|51.67
9206|0|34.9
9207|1|62.04
9208|0|36.18
9209|0|112.85
9210|0|43.85
9211|1|149.83
9212|0|175.22
9213|2|194.13
9214|0|26.99
9215|0|750.18
9216|1|190.92
9217|26|19.8
9218|0|658.28
9219|2|70.7
9220|1|27.92
9221|0|39.73
9222|7|36.12
9223|1|94.43
9224|6|311.98
9225|0|364.77
9226|2|692.71
9227|0|202.58
9228|0|79.19
9229|0|4.08
9230|0|3.91
9231|5|3.88
9232|3|19.67
9233|0|24.88
9234|0|9.09
9235|9|11.48
9236|5|69.44
9237|0|200.98
9238|11|32.86
9239|0|16.62
9240|0|30.19
9241|0|278.39
9242|3|144.22
9243|0|13.86
9244|1|27.14
9245|0|29.74
9246|5|24.99
9247|1|31.26
9248|30|450.04
9249|36|29.97
9250|40|134.63
9251|40|341.43
9252|2|64.05
9253|1|26.24
9254|0|4.57
9255|0|8.66
9256|0|213.65
9257|0|147.43
9258|0|34.9
9259|0|4.47
9260|0|233.09
9261|0|117.48
9262|6|6.19
9263|2|164.16
9264|1|267.31
9265|0|41.59
9266|0|26.69
9267|0|2.79
9268|3|6.14
9269|5|7.35
9270|0|68.39
9271|0|6.56
9272|1|104.99
9273|1|26.39
9274|0|8.98
9275|1|49.16
9276|1|74.95
9277|0|21.92
9278|0|21.54
9279|0|164.89
9280|0|891.42
9281|1|1545.29
9282|4|237.58
9283|0|85.39
9284|15|9.82
9285|0|318.23
9286|0|571.67
9287|0|52.67
9288|0|1331.8
9289|0|136.52
9290|0|874.64
9291|0|3035.42
9292|0|447.37
9293|0|999.38
9294|0|760.57
9295|0|194.14
9296|0|61.9
9297|0|398.46
9298|3|7.13
9299|1|23.73
9300|0|21.77
9301|0|181.04
9302|0|12.46
9303|0|391.2
9304|0|341.32
9305|0|35.94
9306|0|241.6
9307|0|807.21
9308|0|46.11
9309|0|103.78
9310|0|525.95
9311|0|626.35
9312|0|359.28
9313|0|498.09
9314|0|174.12
9315|0|473.75
9316|0|111.29
9317|0|299.39
9318|0|93.18
9319|0|362.79
9320|0|580.28
9321|0|28.19
9322|0|95.13
9323|0|38.36
9324|0|115.17
9325|10|473.75
9326|0|277.68
9327|0|36.5
9328|0|23.76
9329|0|330.08
9330|0|103.78
9331|0|216.22
9332|1|193.8
9333|0|12.64
9334|1|75.11
9335|8|105.63
9336|1|171.85
9337|0|56.14
9338|0|129.69
9339|3|99.26
9340|0|26.72
9341|3|256.7
9342|73|88.2
9343|1|10.81
9344|37|93.65
9345|0|50.16
9346|0|33.83
9347|2|74.26
9348|0|41.63
9349|47|5.42
9350|0|71.07
9351|1|7.15
9352|1|32.51
9353|1|15.38
9354|1|87.9
9355|0|81.12
9356|37|304.41
9357|0|77.51
9358|0|190.34
9359|2|17.57
9360|0|152.7
9361|0|1400.7
9362|18|83.91
9363|0|1215.18
9364|1|59.21
9365|0|2231.18
9366|0|360.43
9367|18|161.43
9368|1|406.86
9369|0|172.99
9370|1|27.07
9371|0|14.34
9372|0|24.1
9373|0|54.9
9374|3|73.53
9375|5|31.02
9376|0|147.27
9377|2|4111.8
9378|0|52.94
9379|0|472.16
9380|0|256.7
9381|0|112.73
9382|0|53.13
9383|0|289.85
9384|0|220.32
9385|0|42.65
9386|47|66.36
9387|4|265.58
9388|0|98.74
9389|0|105.67
9390|0|407.09
9391|48|29.59
9392|4|282.09
9393|13|375.65
9394|29|27.24
9395|8|361.8
9396|0|127.59
9397|20|460.0
9398|13|19.24
9399|0|25.86
9400|6|14.99
9401|5|44.97
9402|10|20.7
9403|2|310.01
9404|6|46.99
9405|3|407.37
